text,label
O sistema permitirá que o usuário especifique locais de reunião personalizados.,functional
98% of the user workstations shall meet the minimum hardware requirements prior to implementation. Minimum Hard Disk Space:  400MB.,non_functional
Pode comprar qualquer produto através de cartão de crédito válido.,functional
The user interface of the system should be very user friendly.,non_functional
"Os usuários poderão acessar as páginas “adicionar”, “descartar” e “trocar jogador” com um clique na página do proprietário da equipe.",non_functional
It must be able to download the most recent medical record.,functional
It should generate a report about registered complaint to the admin and response report to the user who has submitted his queries.,functional
The system shall protect private information in accordance with the organization’s information policy.,non_functional
Responsible for managing stocks of each product items.,functional
O sistema deve acomodar um grande número de itens e usuários sem qualquer falha.,non_functional
O sistema deverá suportar a capacidade de executar uma operação somente de recepção.,functional
The streaming server will support a maximum of 700 movies; new servers can be added to support more movies.,non_functional
The response time shall be fast enough to maintain the flow of the game. The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.,non_functional
Os administradores do programa e os membros da equipe de enfermagem poderão adicionar uma lista de alunos a uma coorte.,functional
O sistema fará interface com o servidor central do CampusConnect,non_functional
The system shall allow user to select available promotion.,functional
The available server must be reliable and the network connectivity in the supermarket should be proper for smooth flow of all operations and data.,non_functional
All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.,functional
The system shall be able to display a printable summary of the system log.,functional
O sistema deverá ser capaz de processar 100% dos estudantes de enfermagem e suas turmas pelos próximos 10 anos.,non_functional
The product shall synchronize contacts and appointments in an acceptable time.,non_functional
O produto deverá ser capaz de suportar vários usuários remotos,non_functional
Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.,non_functional
"Em uma conexão de 56k, o tempo de resposta do sistema para todas as operações não deve ser superior a 6 segundos, 90% do tempo.",non_functional
Informações personalizadas são exibidas.,functional
System shall let administrator de-activate a customer account in under 1 minute. Customer will no longer be able to access the website.,non_functional
